420011,CANNON MEMORIAL HOSPITAL,123 MEDICAL PARK DRIVE PO BOX 188 PICKENS SC 29671,34.8834489,-82.7073573,864-878-4791,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,-0.4019
420015,BAPTIST EASLEY HOSPITAL,PO BOX 2129 EASLEY SC 29641,34.83,-82.60000000000001,864-442-7200,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,-0.7003
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR GREENVILLE SC 29601,34.8407268,-82.4218645,800-805-5678,Acute Care Hospitals,TRUE,Above the national average,Above the national average,Above the national average,Same as the national average,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Less Than the National Average Payment,0.9704
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350 MURRELLS INLET SC 29576,33.5609346,-79.04288319999999,843-652-1000,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Above the national average,Above the national average,Greater Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.6361
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY COLUMBIA SC 29212,34.0872139,-81.1596497,803-907-7011,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Below the national average,Number of Cases Too Small,No Different Than the National Average Payment,Greater Than the National Average Payment,Less Than the National Average Payment,0.1045
421302,FAIRFIELD MEMORIAL HOSPITAL,321 BYPASS PO BOX 620 WINNSBORO SC 29180,34.4019368,-81.10318660000002,803-635-0233,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,,,,,0.9449
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,24276 166TH AIRPORT ROAD EAGLE BUTTE SD 57625,44.9917741,-101.2436592,605-964-3005,Acute Care Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9531
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD ROSEBUD SD 57570,43.2831381,-100.8705174,605-747-2231,Acute Care Hospitals,TRUE,Not Available,Not Available,Below the national average,Not Available,Number of Cases Too Small,Number of Cases Too Small,Less Than the National Average Payment,Not Available,0.56
431300,MADISON REGIONAL HEALTH SYSTEM,323 SW 10TH ST MADISON SD 57042,43.99126529999999,-97.1179363,605-256-6551,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,-0.5263
431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON  POST OFFICE BOX 319 BURKE SD 57523,43.1821097,-99.2941225,605-775-2621,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9462
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,102 MAJOR ALLEN   POST OFFICE BOX 70D MARTIN SD 57551,43.169163,-101.7266636,605-685-6622,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.2444
431318,BOWDLE HOSPITAL - CAH,8001 W 5TH  POST OFFICE BOX 556 BOWDLE SD 57428,45.4480531,-99.6609364,605-285-6146,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.7299
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,503 W PINE  POST OFFICE BOX 790 PHILIP SD 57567,44.0392471,-101.662824,605-859-2511,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Greater Than the National Average Payment,Not Available,0.8689
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,301 FLYNN DRIVE MILBANK SD 57252,45.221913,-96.6175485,605-432-4538,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Number of Cases Too Small,0.0
431328,PIONEER MEMORIAL HOSPITAL - CAH,315 N WASHINGTON AVE  POST OFFICE BOX 368 VIBORG SD 57070,43.1754231,-97.0838606,605-326-5161,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.8081
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,306 PRAIRIE AVENUE SW  POST OFFICE BOX 160 DE SMET SD 57231,44.3860427,-97.5611172,605-854-3329,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,-0.4369
431338,AVERA GREGORY HOSPITAL,400 PARK STREET  POST OFFICE BOX 408 GREGORY SD 57533,43.2305131,-99.4358511,605-835-8394,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,0.6124
440001,UNICOI COUNTY MEMORIAL HOSPITAL,GREENWAY CIRCLE ERWIN TN 37650,36.1333316,-82.4116663,423-743-3141,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,Number of Cases Too Small,Less Than the National Average Payment,Not Available,0.4267
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD BRISTOL TN 37620,36.5854658,-82.256802,423-844-1121,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.4703
440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380 NASHVILLE TN 37205",36.1295083,-86.84461910000002,615-222-2111,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.6369
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847 LAWRENCEBURG TN 38464,35.2223289,-87.33818819999999,931-762-6571,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.0
441315,COPPER BASIN MEDICAL CENTER,HIGHWAY 68 COPPERHILL TN 37317,34.9887257,-84.3709684,423-496-5511,Critical Access Hospitals,TRUE,Not Available,Below the national average,Not Available,Not Available,,,,,0.0
450032,GOOD SHEPHERD MEDICAL CENTER MARSHALL,811 S WASHINGTON MARSHALL TX 75670,32.536904,-94.36903919999999,903-927-6712,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,0.2732
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA PAMPA TX 79065,35.5724481,-100.9642206,806-665-3721,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,-0.886
450143,SETON SMITHVILLE REGIONAL HOSPITAL,1201 HILL RD SMITHVILLE TX 78957,30.0039505,-97.1360218,512-237-3214,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.3818
450147,DETAR HEALTHCARE SYSTEM,506 E SAN ANTONIO ST VICTORIA TX 77902,28.8081385,-96.9986111,361-575-7441,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,-0.6973
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE ANDREWS TX 79714,32.337978,-102.5472807,432-523-2200,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Below the national average,Above the national average,Not Available,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,0.7925
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,1905 HWY 97 EAST JOURDANTON TX 78026,28.9331124,-98.5260352,830-769-3515,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.9947
450210,ETMC CARTHAGE,409 WEST COTTAGE CARTHAGE TX 75633,32.1673525,-94.3468765,936-933-841,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,-0.8434
450214,GULF COAST MEDICAL CENTER,10141 US 59 NORTH WHARTON TX 77488,29.3285974,-96.1174149,979-532-2500,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Not Available,Same as the national average,,,,,-0.8479
450237,CHRISTUS SANTA ROSA HOSPITAL,333 NORTH SANTA ROSA STEET SAN ANTONIO TX 78207,29.4281027,-98.4982673,210-704-3342,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,0.05
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75 DENISON TX 75020,33.7101274,-96.5854912,903-416-4000,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,-0.9245
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD GREENVILLE TX 75401,33.122259,-96.1247049,903-408-5000,Acute Care Hospitals,TRUE,Same as the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,-0.4215
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH CHILDRESS TX 79201,34.4370092,-100.2263215,940-937-6371,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.5245
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,1717 HWY 59 BYPASS LIVINGSTON TX 77351,30.730971,-94.9388546,936-327-4381,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Below the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,Greater Than the National Average Payment,No Different Than the National Average Payment,0.9574
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR BROWNSVILLE TX 78526,25.9780246,-97.51463439999999,956-350-7000,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Same as the national average,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,0.9587
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LABRANCH STREET HOUSTON TX 77004,29.7241504,-95.38395570000002,713-528-6800,Acute Care Hospitals,FALSE,Not Available,Not Available,Same as the national average,Not Available,,,,,0.0
451309,MCCAMEY HOSPITAL,2500 HWY 305 SOUTH MCCAMEY TX 79752,31.1145414,-102.2102683,432-652-8626,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.4574
451318,STONEWALL MEMORIAL HOSPITAL,821 NORTH BROADWAY ASPERMONT TX 79502,33.1481491,-100.2274452,940-989-3551,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.7089
451329,RANKIN HOSPITAL MEDICAL CLINIC,1611 SPUR 576 RANKIN TX 79778,31.233548,-101.936178,432-693-2443,Critical Access Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.7964
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20     PO BOX 640 STANTON TX 79782,32.13999,-101.7880404,432-756-3345,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.7876
451341,HASKELL MEMORIAL HOSPITAL,1 NORTH AVENUE N  PO BOX 1117 HASKELL TX 79521,33.1572901,-99.7446581,940-864-2621,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.0
451357,LITTLE RIVER HEALTHCARE,1700 BRAZOS ROCKDALE TX 76567,30.651122,-97.020186,512-446-4500,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Number of Cases Too Small,0.3847
451360,CHI ST LUKES HEALTH MEMORIAL SAN AUGUSTINE,511 HOSPITAL ST SAN AUGUSTINE TX 75972,31.5322756,-94.1030794,936-275-3446,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.9853
451361,SABINE COUNTY HOSPITAL,"PO BOX 750, 2301 HWY 83 W HEMPHILL TX 75948",31.3407403,-93.846852,409-787-3300,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,-0.3244
451365,SETON HIGHLAND LAKES,HIGHWAY 281 SOUTH BURNET TX 78611,30.7581518,-98.22875599999999,512-715-3000,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Greater Than the National Average Payment,-0.5897
453301,DRISCOLL CHILDRENS HOSPITAL,3533 S ALAMEDA BOX 6530 CORPUS CHRISTI TX 78411,27.7488804,-97.3863616,361-739-4846,Childrens,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.8111
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET MURRAY UT 84107,40.6590658,-111.891794,801-507-7000,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Same as the national average,Same as the national average,Less Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,Greater Than the National Average Payment,0.9881
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST MURRAY UT 84107,40.6441568,-111.8834631,801-314-4100,Acute Care Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Less Than the National Average Payment,0.7906
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547 BARRE VT 5641,44.1969972,-72.5019392,802-371-4100,Acute Care Hospitals,TRUE,Above the national average,Above the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,-0.9692
471300,GRACE COTTAGE HOSPITAL,PO BOX 216 TOWNSHEND VT 5353,43.0837776,-72.63877,802-365-7920,Critical Access Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,-0.7469
471306,SPRINGFIELD HOSPITAL,PO BOX 2003 SPRINGFIELD VT 5156,43.31724759999999,-72.44948480000001,802-885-2151,Critical Access Hospitals,TRUE,Not Available,Below the national average,Not Available,Not Available,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,-0.5859
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,JEFFERSON PARK AVE CHARLOTTESVILLE VA 22908,38.0280212,-78.51062569999999,800-251-3627,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.9713
490104,HIRAM W DAVIS MEDICAL CENTER,P O BOX 4030 PETERSBURG VA 23803,37.21591120000001,-77.450127,804-524-7344,Acute Care Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.4939
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,388 BEN BOLT AVENUE TAZEWELL VA 24651,37.1238621,-81.4891016,276-988-8700,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,0.899
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7 LOW MOOR VA 24457,37.7917929,-79.8809172,540-862-6011,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.9959
500044,DEACONESS HOSPITAL,W 800 FIFTH AVENUE SPOKANE WA 99210,47.6520746,-117.4232235,509-473-5800,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Below the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.7184
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE BELLEVUE WA 98004,47.6208736,-122.1868731,425-688-5000,Acute Care Hospitals,TRUE,Above the national average,Above the national average,Above the national average,Same as the national average,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.4119
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 S MLK JR WAY TACOMA WA 98405,47.25936009999999,-122.4529681,253-403-1000,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Above the national average,Below the national average,Less Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.0
501305,LINCOLN HOSPITAL,10 NICHOLS STREET DAVENPORT WA 99122,47.6571949,-118.1462384,509-725-7101,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Greater Than the National Average Payment,Not Available,-0.4268
503301,MARY BRIDGE CHILDREN'S HOSPITAL,317 MARTIN LUTHER KING JR W BOX 5299 TACOMA WA 98415,47.25,-122.44,253-403-1400,Childrens,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.7672
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE MORGANTOWN WV 26506,39.6521441,-79.9551166,304-598-4000,Acute Care Hospitals,TRUE,Below the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.0
510002,GREENBRIER VALLEY MEDICAL CENTER,1320 MAPLEWOOD AVENUE RONCEVERTE WV 24970,37.7683729,-80.46524,304-647-4411,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,No Different Than the National Average Payment,0.2023
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE NEW MARTINSVILLE WV 26155,39.6810712,-80.8501977,304-455-8000,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.4738
511300,"BROADDUS HOSPITAL ASSOCIATION, INC",1 HEALTHCARE DRIVE MANSFIELD HILL PHILIPPI WV 26416,39.1434,-80.0620105,304-457-1760,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,Number of Cases Too Small,Not Available,0.9272
511312,PRESTON MEMORIAL HOSPITAL,150 MEMORIAL DRIVE KINGWOOD WV 26537,39.4651358,-79.6777494,304-329-1400,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.0
520037,MINISTRY SAINT JOSEPHS HOSPITAL,611 ST JOSEPH AVE MARSHFIELD WI 54449,44.6779681,-90.17992989999999,715-387-7850,Acute Care Hospitals,TRUE,Below the national average,Below the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,0.4939
520103,COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD MENOMONEE FALLS WI 53051,43.16401279999999,-88.1384415,262-251-1000,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Greater Than the National Average Payment,Less Than the National Average Payment,0.7003
430081,PHS INDIAN HOSPITAL AT PINE RIDGE,"HIGHWAY 18, MAIN ST., BLDG. 159 PINE RIDGE SD 57770",43.0253531,-102.557829,605-867-5131,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Not Available,,,,,0.0
480001,"ROY LESTER SCHNEIDER HOSPITAL,THE",9048 SUGAR ESTATE ST THOMAS VI 801,18.340328,-64.9146707,809-776-8311,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Not Available,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,Number of Cases Too Small,0.0
520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD GRAFTON WI 53024,43.3236103,-87.9283538,262-329-1000,Acute Care Hospitals,TRUE,Below the national average,Above the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.0
521332,SPOONER HEALTH SYSTEM,1280 CHANDLER DR SPOONER WI 54801,45.8414373,-91.8703438,715-635-2111,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Not Available,-0.4278
521347,WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST BALDWIN WI 54002,44.9413403,-92.37873959999999,715-684-1111,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,Number of Cases Too Small,0.5106
530008,SAGEWEST HEALTH CARE,2100 W SUNSET DR RIVERTON WY 82501,43.034754,-108.418676,307-856-4161,Acute Care Hospitals,TRUE,Same as the national average,Above the national average,Same as the national average,Above the national average,Number of Cases Too Small,Less Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.3557
530035,ASPEN MOUNTAIN MEDICAL CENTER,4401 COLLEGE DRIVE ROCK SPRINGS WY 82901,41.6027508,-109.2462622,307-448-2758,Acute Care Hospitals,FALSE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,-0.8607
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE LA GRANGE TX 78945,29.9353227,-96.87633819999999,979-242-2200,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Above the national average,Number of Cases Too Small,No Different Than the National Average Payment,Greater Than the National Average Payment,Less Than the National Average Payment,-0.8176
670062,BAYLOR EMERGENCY MEDICAL CENTER,26791 HIGHWAY 380 AUBREY TX 76227,33.2206581,-96.9135249,972-347-2525,Acute Care Hospitals,TRUE,Not Available,Not Available,Same as the national average,Above the national average,Not Available,Number of Cases Too Small,Less Than the National Average Payment,Not Available,0.6221
100055,FLORIDA HOSPITAL NORTH PINELLAS,1395 S PINELLAS AVE TARPON SPRINGS FL 34689,28.1323928,-82.75789050000002,727-942-5000,Acute Care Hospitals,TRUE,Below the national average,Same as the national average,Same as the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.0
640001,LBJ TROPICAL MEDICAL CENTER,FAGAALU VILLAGE PAGO PAGO AS 96799,-14.290061,-170.6847054,684-633-4590,Acute Care Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.0
650001,GUAM MEMORIAL HOSPITAL AUTHORITY,85O GOV CARLOS G CAMACHO ROAD TAMUNING GU 96913,13.5008229,144.775591,671-647-2552,Acute Care Hospitals,TRUE,Not Available,Same as the national average,Same as the national average,Not Available,Less Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,Number of Cases Too Small,0.0
650003,GUAM REGIONAL MEDICAL CITY,133 ROUTE 3 DEDEDO GU 96929,13.5248362,144.8232653,671-645-5500,Acute Care Hospitals,TRUE,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.5559
660001,COMMONWEALTH HEALTH CENTER,"PO BOX 409CK, NAVY HILL ROAD GARAPAN MP 96950",15.2086299,145.7303467,670-234-8950,Acute Care Hospitals,TRUE,Not Available,Below the national average,Not Available,Not Available,Less Than the National Average Payment,Number of Cases Too Small,Less Than the National Average Payment,Not Available,-0.101
100009,UNIVERSITY OF MIAMI HOSPITAL,1400 NW 12TH AVE MIAMI FL 33136,25.7887037,-80.2158355,305-325-5511,Acute Care Hospitals,TRUE,Below the national average,Below the national average,Above the national average,Below the national average,,,,,0.0
20008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR JUNEAU AK 99801,58.32901640000001,-134.4649167,907-796-8900,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Same as the national average,Same as the national average,Number of Cases Too Small,No Different Than the National Average Payment,Less Than the National Average Payment,Less Than the National Average Payment,0.5244
33303,"HACIENDA CHILDREN'S HOSPITAL, INC.",610 WEST JEROME AVENUE MESA AZ 85210,33.38155,-111.8446551,602-243-4231,Childrens,FALSE,Not Available,Not Available,Not Available,Not Available,,,,,0.2643
11302,RED BAY HOSPITAL,211 HOSPITAL ROAD RED BAY AL 35582,34.4583528,-88.1473202,256-356-9532,Critical Access Hospitals,TRUE,Not Available,Same as the national average,Not Available,Not Available,Number of Cases Too Small,Number of Cases Too Small,No Different Than the National Average Payment,Not Available,0.0
51311,ORCHARD HOSPITAL,240 SPRUCE STREET GRIDLEY CA 95948,39.3675541,-121.6894693,530-846-5671,Critical Access Hospitals,TRUE,Not Available,Below the national average,Not Available,Not Available,Number of Cases Too Small,No Different Than the National Average Payment,No Different Than the National Average Payment,Number of Cases Too Small,0.0
60034,SWEDISH MEDICAL CENTER,501 E HAMPDEN AVENUE ENGLEWOOD CO 80113,39.6538595,-104.9805914,303-788-5000,Acute Care Hospitals,TRUE,Same as the national average,Same as the national average,Above the national average,Above the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.4939
100161,CENTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD SANFORD FL 32771,28.814267,-81.2834476,407-321-4500,Acute Care Hospitals,TRUE,Above the national average,Below the national average,Same as the national average,Same as the national average,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,No Different Than the National Average Payment,0.0
